show,episode,date,time,link,teaser,moderator,topicsCount,toParse,respondent_first_name,respondent_last_name,respondent_function
Interview Plus,Vitalij Kličko: Média jsou někdy důležitější než zbraně. A Putin to dobře ví,2023-06-22,11:34,https://plus.rozhlas.cz/vitalij-klicko-media-jsou-nekdy-dulezitejsi-nez-zbrane-a-putin-dobre-vi-9019455,"Stojí v čele města, na které dopadají ruské rakety, přestože leží daleko od fronty. „Od začátku války je to jeden dlouhý, dlouhý den,“ přiznává Vitalij Kličko. Nejhorší pro něj je, když mluví s lidmi, kterým ve válce zemřeli blízcí. „Není to speciální operace, je to genocida a terorismus,“ říká o válce, kterou loni v únoru rozpoutalo v jeho zemi Rusko. Vitalij Kličko byl hostem mezinárodní konference Média a Ukrajina, kterou pořádal Český rozhlas.","Bumba,Jan",1,Vitalij Kličko: Média jsou někdy důležitější než zbraně. A Putin to dobře ví,UNKNOWN,Vitalij Kličko: Média jsou někdy důležitější než zbraně. A Putin to dobře ví,UNKNOWN
Interview Plus,Richterová: Chceme maximální nezávislost státních zástupců. Rozhodnutí o Blažkovi je na premiérovi,2023-06-21,11:34,https://plus.rozhlas.cz/richterova-chceme-maximalni-nezavislost-statnich-zastupcu-rozhodnuti-o-blazkovi-9018762,"Ministr spravedlnosti Pavel Blažek (ODS) ohrožuje důvěru ve spravedlnost a právní stát i plnění cílů programového prohlášení vlády, odhlasovali si v on-line hlasování členové Pirátské strany. „Piráti konzistentně poukazují na problematické věci a snažíme se najít řešení. Druhý aspekt je, že máme silnou vnitrostranickou demokracii, která se projevila v tomto podnětu,“ vysvětluje místopředsedkyně Poslanecké sněmovny Olga Richterová (Piráti).","Fenyková,Šárka",1,"Poslechněte si celé Interview Plus Šárky Fenykové. Hostem je Olga Richterová, místopředsedkyně Poslanecké sněmovny z Pirátské strany",Richterová,Olga, místopředsedkyně Poslanecké sněmovny z Pirátské strany
Interview Plus,"Sexuální obtěžování bylo v Koreji dlouho tolerováno. O to přísněji se dnes trestá, říká koreanista",2023-06-20,11:34,https://plus.rozhlas.cz/sexualni-obtezovani-bylo-v-koreji-dlouho-tolerovano-o-prisneji-se-dnes-tresta-9017979,"V Koreji stále čeká na soud český vojenský lékař, který byl obžalován z obtěžování. K incidentu došlo v dubnu, když korejská hygienička měřila teplotu cestujícím v letadle. Obžalovaný muž popírá, že by se obtěžování dopustil a jde prý o nedorozumění. „Korejská společnost je citlivá na sexuální obtěžování. Dlouhá léta byla práva žen výrazně potlačována a násilí na nich bylo mlčky tolerováno. O to je dnes možná jejich hlas silnější,“ vysvětluje koreanista Tomáš Horák.","Bumba,Jan",1,"Poslechněte si celé Interview Plus Jana Bumby. Hostem je Tomáš Horák, koreanista",Horák,Tomáš, koreanista
Interview Plus,"Špionážní balóny i drogy. Čína je stále agresivnější, vztahy s USA zůstanou napjaté, říká sinolog",2023-06-19,11:34,https://plus.rozhlas.cz/spionazni-balony-i-drogy-cina-je-stale-agresivnejsi-vztahy-s-usa-zustanou-9017199,"Spojené státy i Čína nechtějí přeceňovat význam návštěvy amerického ministra zahraničí Anthonyho Blinkena v Pekingu. Po dlouhé době ale konečně dochází k jednáním na takto vysoké úrovni mezi oběma velmocemi. „Rozhodně nelze očekávat nějakou otočku o 180 stupňů. Ty vztahy rozhodně budou nadále napjaté a tato návštěva má spíše zmírnit napětí a udržet nějaké komunikační kanály,“ upřesňuje sinolog David Gardáš z projektu Sinopsis.","Bumba,Jan",1,Poslechněte si celé Interview Plus Jana Bumby. Hostem je David Gardáš z projektu Sinopsis,UNKNOWN,David Gardáš z projektu Sinopsis,UNKNOWN
Interview Plus,"Někteří Romové podněcují nenávist k Ukrajincům, tak jako české elity vůči Rusům, říká Uhlová",2023-06-16,11:34,https://plus.rozhlas.cz/nekteri-romove-podnecuji-nenavist-k-ukrajincum-tak-jako-ceske-elity-vuci-rusum-9015612,"Incident, při kterém v Brně zemřel mladý Rom, vyvolal silné emoce. Pachatelem útoku nožem byl podle dostupných informací Ukrajinec a právě tato okolnost vede k obavám z odvety Romů vůči celé ukrajinské komunitě. „Jakkoliv je to strašlivá událost, tak z hlediska toho, co se děje ve veřejném prostoru, je důležitější to, co se děje teď, než co se skutečně stalo,“ říká redaktorka magazínu Alarm Saša Uhlová.","Bumba,Jan",1,"Poslechněte si celé Interview Plus Jana Bumby. Hostem je Saša Uhlová, redaktorka magazínu Alarm",Uhlová,Saša, redaktorka magazínu Alarm
Interview Plus,"Ukrajinská ofenziva ještě nezačala v plné síle. Hledají se slabiny v ruské obraně, říká novinář Syč",2023-06-15,11:34,https://plus.rozhlas.cz/ukrajinska-ofenziva-jeste-nezacala-v-plne-sile-hledaji-se-slabiny-v-ruske-obrane-9014808,"Ukrajinská armáda uvalila informační embargo na veškeré operace, které provádí v rámci protiofenzivy. Deklarovaným cílem je osvobození všech okupovaných území a obnovení hranic z roku 1991, jak ale upozorňuje ukrajinský novinář Vitalij Syč, je velmi obtížné zjistit, jak úspěšná zatím je. „Jisté je, že začala, ale pochybujeme o tom, že už běží v plné síle. Spíš jde o testování výpadů ve třech různých směrech, kde se hledají slabiny v ruské obraně,“ soudí.","Bumba,Jan",1,Poslechněte si celé Interview Plus Jana Bumby. Hostem je ukrajinský novinář Vitalij Syč,UNKNOWN,ukrajinský novinář Vitalij Syč,UNKNOWN
Interview Plus,"Už žádné povinné kvóty a pro Česko výjimka z plateb za odmítnuté migranty, hájí Rakušan dohodu o migraci",2023-06-14,11:34,https://plus.rozhlas.cz/uz-zadne-povinne-kvoty-a-pro-cesko-vyjimka-z-plateb-za-odmitnute-migranty-haji-9013926,"Skvělý kompromis, anebo neuvěřitelná zrada a selhání vlády, jak tvrdí opozice? Dlouho očekávaná dohoda o migraci a azylové politice v Evropské unii podle ministra vnitra Víta Rakušana (STAN) naplňuje dlouhodobý cíl České republiky: „Povinné relokační kvóty, tedy aby někdo státům říkal, kolik migrantů musí přijmout na své území, prostě končí,“ říká v Interview Plus.","Fenyková,Šárka",1,"Poslechněte si celé Interview Plus Šárky Fenykové. Hostem je Vít Rakušan, ministr vnitra z hnutí STAN",Rakušan,Vít, ministr vnitra z hnutí STAN
Interview Plus,"Rakousko hraje na obě strany. Věří, že díky neutralitě k nim bomba nedoletí, popisuje novinářka",2023-06-13,11:34,https://plus.rozhlas.cz/rakousko-hraje-na-obe-strany-veri-ze-diky-neutralite-k-nim-bomba-nedoleti-9013368,"Přestože Rakousko ve shodě s postojem Evropské unie odsoudilo ruskou invazi na Ukrajinu a podpořilo sankce, země zároveň dál nakupuje ruský plyn a Raiffeisenbank je nejvýznamnější západní bankou působící v Rusku. „Rakouský postoj je velmi specifický a velmi rakouský. Společenská shoda v Rakousku chybí,“ konstatuje novinářka Tereza Chaloupková.","Bumba,Jan",1,"Tereza Chaloupková, novinářka žijící v Rakousku",Chaloupková,Tereza, novinářka žijící v Rakousku
Interview Plus,"Twitter může v Evropě skončit. Dopadne na něj tvrdá regulace dezinformací a nelegálního obsahu, varuje eurokomisařka Jourová",2023-06-12,11:34,https://plus.rozhlas.cz/twitter-muze-v-evrope-skoncit-dopadne-na-nej-tvrda-regulace-dezinformaci-a-9012591,"Vpád umělé inteligence do našich životů se setkal s příznivým přijetím i odmítavým varováním. Regulaci připravuje i Evropská unie, veškerý obsah vytvořený umělou inteligencí by například měl být jasně označen. „Technologický vývoj je rychlejší než právo, proto se s firmami musíme dohodnout, aby do svého počínání zabudovali bezpečnostní zarážky,“ vysvětluje eurokomisařka Věra Jourová (ANO).","Bumba,Jan",1,"Poslechněte si celé Interview Plus Jana Bumby s Věrou Jourovou, evropskou komisařkou pro hodnoty a transparentnost",si,Poslechněte, evropskou komisařkou pro hodnoty a transparentnost
Hlavní zprávy - rozhovory a komentáře,Polední publicistka: Situace v Chersonu. Balíček a domácnosti. Pátrání po migrantech. Den otců,2023-06-18,12:10,https://plus.rozhlas.cz/poledni-publicistka-situace-v-chersonu-balicek-a-domacnosti-patrani-po-9016572,Jaká je aktuální situace v jihoukrajinské Chersonské oblasti? Jak pocítí české domácnosti dopady daňových změn z vládního konsolidačního balíčku? Jaké dozvuky má v Řecku potopení lodi? A nakolik se v Česku ujala za pět let otcovská dovolená?,"Kroc,Vladimír",4,"Hosté polední publicistky:Lubomír Smatana, zpravodaj na UkrajiněRobin Maialeh, ředitel Výzkumného ústavu práce a sociálních věcíSoňa Dorňáková Stamu, spolupracovnice v ŘeckuJan Klusoň, mediální společnost Welcome to the Jungle",Lubomír,Smatana,zpravodaj na Ukrajině
Hlavní zprávy - rozhovory a komentáře,Polední publicistka: Situace v Chersonu. Balíček a domácnosti. Pátrání po migrantech. Den otců,2023-06-18,12:10,https://plus.rozhlas.cz/poledni-publicistka-situace-v-chersonu-balicek-a-domacnosti-patrani-po-9016572,Jaká je aktuální situace v jihoukrajinské Chersonské oblasti? Jak pocítí české domácnosti dopady daňových změn z vládního konsolidačního balíčku? Jaké dozvuky má v Řecku potopení lodi? A nakolik se v Česku ujala za pět let otcovská dovolená?,"Kroc,Vladimír",4,"Hosté polední publicistky:Lubomír Smatana, zpravodaj na UkrajiněRobin Maialeh, ředitel Výzkumného ústavu práce a sociálních věcíSoňa Dorňáková Stamu, spolupracovnice v ŘeckuJan Klusoň, mediální společnost Welcome to the Jungle",Robin,Maialeh,ředitel Výzkumného ústavu práce a sociálních věcí
Hlavní zprávy - rozhovory a komentáře,Polední publicistka: Situace v Chersonu. Balíček a domácnosti. Pátrání po migrantech. Den otců,2023-06-18,12:10,https://plus.rozhlas.cz/poledni-publicistka-situace-v-chersonu-balicek-a-domacnosti-patrani-po-9016572,Jaká je aktuální situace v jihoukrajinské Chersonské oblasti? Jak pocítí české domácnosti dopady daňových změn z vládního konsolidačního balíčku? Jaké dozvuky má v Řecku potopení lodi? A nakolik se v Česku ujala za pět let otcovská dovolená?,"Kroc,Vladimír",4,"Hosté polední publicistky:Lubomír Smatana, zpravodaj na UkrajiněRobin Maialeh, ředitel Výzkumného ústavu práce a sociálních věcíSoňa Dorňáková Stamu, spolupracovnice v ŘeckuJan Klusoň, mediální společnost Welcome to the Jungle",Soňa,Dorňáková,"Stamu, spolupracovnice v Řecku"
Hlavní zprávy - rozhovory a komentáře,Polední publicistka: Situace v Chersonu. Balíček a domácnosti. Pátrání po migrantech. Den otců,2023-06-18,12:10,https://plus.rozhlas.cz/poledni-publicistka-situace-v-chersonu-balicek-a-domacnosti-patrani-po-9016572,Jaká je aktuální situace v jihoukrajinské Chersonské oblasti? Jak pocítí české domácnosti dopady daňových změn z vládního konsolidačního balíčku? Jaké dozvuky má v Řecku potopení lodi? A nakolik se v Česku ujala za pět let otcovská dovolená?,"Kroc,Vladimír",4,"Hosté polední publicistky:Lubomír Smatana, zpravodaj na UkrajiněRobin Maialeh, ředitel Výzkumného ústavu práce a sociálních věcíSoňa Dorňáková Stamu, spolupracovnice v ŘeckuJan Klusoň, mediální společnost Welcome to the Jungle",Jan,Klusoň,mediální společnost Welcome to the Jungle
Hlavní zprávy - rozhovory a komentáře,100 dnů Petra Pavla. Další Čech do kosmu? Vlci a pytláci,2023-06-17,12:10,https://plus.rozhlas.cz/poledni-publicistika-100-dnu-petra-pavla-dalsi-cech-do-kosmu-vlci-a-pytlaci-9016257,"Jak si vedl prezident Petr Pavel v první stovce dnů na Pražském hradě? Vydá se už napřesrok na oběžnou dráhu kolem Země druhý Čech - 45 let po Vladimíru Remkovi? A co mohou podnikat odpovědné úřady, aby chránily vlčí smečky před nástrahami, které na jejich teritoriu kladou pytláci?","Kroc,Vladimír",2,"Hosté polední publicistky:Robert Čásenský, šéfredaktor magazínu ReportérLukáš Valeš, Katedra veřejné správy Právnické fakulty Západočeské univerzity v Plzni Dušan Majer, odborník na kosmonautiku, Kosmonautix.cz František Pelc, ředitel Agentury ochrany přírody a krajiny",Robert,Čásenský,šéfredaktor magazínu Reportér
Hlavní zprávy - rozhovory a komentáře,100 dnů Petra Pavla. Další Čech do kosmu? Vlci a pytláci,2023-06-17,12:10,https://plus.rozhlas.cz/poledni-publicistika-100-dnu-petra-pavla-dalsi-cech-do-kosmu-vlci-a-pytlaci-9016257,"Jak si vedl prezident Petr Pavel v první stovce dnů na Pražském hradě? Vydá se už napřesrok na oběžnou dráhu kolem Země druhý Čech - 45 let po Vladimíru Remkovi? A co mohou podnikat odpovědné úřady, aby chránily vlčí smečky před nástrahami, které na jejich teritoriu kladou pytláci?","Kroc,Vladimír",2,"Hosté polední publicistky:Robert Čásenský, šéfredaktor magazínu ReportérLukáš Valeš, Katedra veřejné správy Právnické fakulty Západočeské univerzity v Plzni Dušan Majer, odborník na kosmonautiku, Kosmonautix.cz František Pelc, ředitel Agentury ochrany přírody a krajiny",Lukáš,Valeš,Katedra veřejné správy Právnické fakulty Západočeské univerzity v Plzni
Hlavní zprávy - rozhovory a komentáře,100 dnů Petra Pavla. Další Čech do kosmu? Vlci a pytláci,2023-06-17,12:10,https://plus.rozhlas.cz/poledni-publicistika-100-dnu-petra-pavla-dalsi-cech-do-kosmu-vlci-a-pytlaci-9016257,"Jak si vedl prezident Petr Pavel v první stovce dnů na Pražském hradě? Vydá se už napřesrok na oběžnou dráhu kolem Země druhý Čech - 45 let po Vladimíru Remkovi? A co mohou podnikat odpovědné úřady, aby chránily vlčí smečky před nástrahami, které na jejich teritoriu kladou pytláci?","Kroc,Vladimír",2,"Hosté polední publicistky:Robert Čásenský, šéfredaktor magazínu ReportérLukáš Valeš, Katedra veřejné správy Právnické fakulty Západočeské univerzity v Plzni Dušan Majer, odborník na kosmonautiku, Kosmonautix.cz František Pelc, ředitel Agentury ochrany přírody a krajiny",Dušan,Majer,"odborník na kosmonautiku, Kosmonautix cz"
Hlavní zprávy - rozhovory a komentáře,100 dnů Petra Pavla. Další Čech do kosmu? Vlci a pytláci,2023-06-17,12:10,https://plus.rozhlas.cz/poledni-publicistika-100-dnu-petra-pavla-dalsi-cech-do-kosmu-vlci-a-pytlaci-9016257,"Jak si vedl prezident Petr Pavel v první stovce dnů na Pražském hradě? Vydá se už napřesrok na oběžnou dráhu kolem Země druhý Čech - 45 let po Vladimíru Remkovi? A co mohou podnikat odpovědné úřady, aby chránily vlčí smečky před nástrahami, které na jejich teritoriu kladou pytláci?","Kroc,Vladimír",2,"Hosté polední publicistky:Robert Čásenský, šéfredaktor magazínu ReportérLukáš Valeš, Katedra veřejné správy Právnické fakulty Západočeské univerzity v Plzni Dušan Majer, odborník na kosmonautiku, Kosmonautix.cz František Pelc, ředitel Agentury ochrany přírody a krajiny",František,Pelc,ředitel Agentury ochrany přírody a krajiny
Hlavní zprávy - rozhovory a komentáře,Lex Babiš. Rada NATO–Ukrajina. Výrok Petra Pavla o Rusech. Potopení lodi s migranty,2023-06-16,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-lex-babis-rada-nato-ukrajina-vyrok-petra-pavla-o-rusech-9016074,"Je na místě dál zpřísnit českou legislativu, která zakazuje politikům vlastnit média? Kam by vztahy mezi Západem a Kyjevem mohlo posunout ustavení rady NATO–Ukrajina?  Jak si vyložit výrok prezidenta Petra Pavla, podle něhož by měli být ruští občané žijící v západních zemích podrobeni důslednějšímu dohledu bezpečnostních složek? A za jakých okolností se ve Středozemním moři potopila loď se stovkami migrantů? Poslechněte si odpolední publicistiku s Vladimírem Krocem.","Kroc,Vladimír",4,"Hosty Vladimíra Kroce byli:Aleš Rozehnal, právník a člen správní rady Ústavu nezávislé žurnalistiky;Vojtěch Bahenský, vojenský analytik z Fakulty sociálních věd Univerzity Karlovy;Petr Kolář, bývalý velvyslanec v Moskvě a ve Washingtonu, nyní působí jako koordinátor týmu externích poradců prezidenta Petra Pavla;Robert Stojanov, populační a environmentální geograf z Mendelovy univerzity.",Aleš,Rozehnal,právník a člen správní rady Ústavu nezávislé žurnalistiky
